STCNTYBR,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1027,-1.392228831793444,-0.18996277756385574,-1.7118901262827602,0.5359096071217363,0.4664213096235834,-6.0249641186132425,1.8757340008490977,0.3333856503455629,9.516848538462783,0.630448702162242
1029,5.863672006273104,0.13121068308916506,0.29695070723936234,-0.8771513915888294,-4.2135697354294885,0.3251473150377859,1.6132778797867398,2.6920083383679225,-2.8509341460182855,-15.44114437849162
1031,-5.156986368701959,-2.6145569692455872,-3.94521052279269,-3.8190893490248006,-0.40393867377695336,8.305052070261205,0.18623068423403605,4.694380052530392,1.8094375086053147,0.8513703067700766
1033,-0.9884709987105722,0.4214693562640387,7.593567590025814,6.190502114987991,-3.5811115323809455,15.419971361373467,-12.943125072985936,11.819273727891625,1.0238490914893852,0.18694174847183836
1035,-1.0936107478698327,-5.902415198571766,6.940280475035573,-4.435369139873132,1.6051631434225968,-2.252062020047058,-1.9168709330417761,3.4322186263933836,-3.93279911001408,-4.899894149258593
1037,6.532156368221942,8.20904356060606,5.360170650330909,-2.445102009032861,-4.390166028097062,-1.6363332776757389,10.23595314887116,5.487116312493584,-1.4500510924042624,-2.8193354071001826
1039,5.870043320739666,-4.857143978410368,0.6452535435322716,2.5394669974481014,0.652817172555566,0.9143698220896819,-2.5361981424473474,0.46563894141158585,2.880680486252972,2.004999804695129
1041,0.8635909436853795,-1.9377358006313683,-0.09317420435510888,1.5262336138152173,0.8819507160366404,-0.652227292259213,1.9993924071489995,3.305534802011187,0.6083854573885848,-1.6941496466474002
1043,-2.7880288235889603,-2.5945994194102,-2.4639857379981964,0.9283419384502818,2.740580005514728,5.900473819791981,5.536067760489381,5.953106968854463,2.44575817981893,-0.4306928032092611
1045,-1.6847106957211162,-11.723130021220204,-3.114993811167335,-1.9311467813147631,3.059915273981368,-1.3796199597544512,2.503075169739684,3.0375568518261877,-3.22862662623496,4.3970761970345
1047,3.3751005532480756,-1.9918570881248872,-3.95145397059449,0.33297624671030435,-0.37285592082171226,-1.781596707263303,-4.7140267372328,5.302048370117736,0.35042877754515755,1.8187674789186377
1049,0.24727665031554677,2.2938580379455393,-1.1676162874505907,1.8348072179404509,2.98549278911086,2.3757124453466583,2.350015372039095,3.570235194264338,2.313134855863269,0.42333727774243557
1051,3.1690301010951023,1.5633998815084253,0.5602757696330533,3.1138577597545822,0.1703410353124031,-0.9206544496121601,9.516452632605766,2.2068045749006373,2.312018918231409,-1.7306275611215987
1053,-2.5927120736086176,-12.963029626696427,-1.3973033336090661,1.763243199710069,-1.3188505440114227,-2.456751220522828,1.2065569277675956,5.62203183866065,3.4576138650668513,6.009757608611476
1055,-0.3847958293323512,0.9130627303674347,-8.361561122504972,0.49463196754239497,-0.3183748013117686,1.613113208712617,6.519852462573226,3.4444128378829224,-2.2085558411048383,-1.275457510497182
1057,-3.274973434439087,-1.6647173343596908,-0.7550596979761208,-1.7804426984619273,-0.7582225236920174,0.5428634278172334,1.9667289164628572,-0.17241907797940167,-3.100075995424922,-1.9638365714059376
1059,-3.2571787566881207,6.62362224498044,0.12365056203964546,-2.780723307831271,2.2455236971841637,-2.8431077101132027,2.8931949785826694,2.068010201345261,4.675708241603928,3.0638739830361783
1061,6.475878582049657,3.193843518543911,-1.631924640774198,-8.151390083833132,-7.61861664818879,-4.257184703329431,-0.6635696671407668,0.7751299179546871,1.8355258450625043,0.8767549527621293
1063,5.698875276999623,3.540348101265823,6.2464183381088825,7.820927723840346,0.021677505419376353,-0.42678758981711484,6.824384281815594,-4.969985737347773,-3.179839028895633,10.420073589533933
1065,0.6140407219474597,12.041588464861322,-0.3228710453045054,-0.03239168791180315,-0.5302522033484798,-7.429379505397854,3.7834660175283896,-0.6753360724400654,-3.3916071277967204,-2.3840999035551564
1067,-2.668636819394097,-0.087167231793935,3.7201536149607612,-3.1589072410573427,-0.9965797118313712,-2.3045440235071886,-3.2092293810557075,5.376310672715812,4.078322668160774,2.88636676407969
1069,2.0754783854825236,-3.2144966964450363,0.37213685871113433,6.322674629218715,0.32422339932584066,3.5962283955285215,13.351554495641258,-0.5543183811975205,2.182480902710458,4.647531253984542
1071,-2.0276876098587393,4.298420913402985,0.2209864281687382,3.8546008526802553,-2.054150039326575,3.4190223763683476,3.770924438601004,-0.41257723629486126,2.612021568250098,-0.4648352524586629
1073,1.1800366525146266,5.069547418203777,0.8652382602810726,3.3625368267033795,11.007267672632707,3.8736944481558058,10.908270658581337,0.38361567193413504,-0.6519965580553944,13.84436739080885
1075,1.7278098279144296,-3.625648708848645,-6.153927998273992,-3.0932412898268202,-4.691445489082217,-2.6166745660186925,-0.6551143386356395,-3.943213218293577,-1.5028986570778602,0.4052986842693448
1077,-1.1263230088170535,-0.0692974949563446,0.5315816259976871,3.7824758708414348,1.3600030576423892,2.416232974811893,5.3725086163698235,5.155794917107179,2.2186554030271033,5.788090489360999
1079,-1.873544410101902,6.004552713540794,-4.343935843921278,-1.7541798817494811,3.032074360439113,2.9987191940378053,4.388194105398447,4.633053378051559,-5.396773244596923,4.643752801637974
1081,0.8968963123161225,4.121746824901104,5.235836865566513,-0.2822161544878116,3.518845188818698,3.9312487057361776,9.877138497696237,9.28757861514835,6.964384941595346,6.193450797906721
1083,-5.017012188479341,-5.10463733016105,-3.3349635725849973,0.13753558333406027,3.36063812488385,-0.08891510924759277,-1.6598198745364006,6.5712047303981835,2.083333333333333,3.1097152318751067
1085,-18.879828975746342,-2.2178947491166903,-6.229801442967027,-0.7121873052612837,6.389056115587094,-3.5733635126837546,5.438813349814586,0.7543192771797695,0.7804052465798506,0.8991463357745952
1087,-2.663096814764704,5.6177685545919065,-19.354569635856418,6.454133817546602,8.39144985425888,-1.340597392508192,3.8846320805192973,4.636315047859677,-3.0805379100263752,0.1034889180616909
1089,2.4721800015899182,-5.273959652914914,-3.2456166161551767,3.3466849764617312,-1.1110424495312865,4.786182698748685,7.147418826374392,4.097561205450536,1.8427574032792822,3.3460970094942857
1091,-1.773345731256049,0.9748852934073895,-2.262655541126473,0.27014064931632886,-0.6308262970374348,-1.4995272535271797,0.21067643341004116,1.3564416048405958,0.6298694604134654,0.9144973070017954
1093,2.5106966850425025,-1.4772527470786796,-2.4515218310527174,1.2802995716402437,-0.07404381766669216,2.795718887510056,0.8124040537821623,1.962784104748869,-1.8137234503283597,1.0706947350576002
1095,1.1924309383471892,-2.496937890791653,-1.3914429818901364,0.1562940919061063,0.39995943919929167,0.5789425165189429,4.17773889906909,7.0796030811090915,4.356517830603827,2.4437941245430155
1097,4.271004687137346,1.3160792655740523,-0.9185338451505496,0.6796598690646399,4.0856253448522715,2.4186183522782487,2.28068611913165,10.174611676159975,-1.657230390004962,0.5836329973094564
1099,-0.850805043413336,-0.04190325813014302,-0.10601715716056283,3.88209571132729,-1.536259290592461,-1.9936913019047986,3.273725561571946,-0.5683704071411997,2.934017110176301,1.5873425858961554
1101,-29.15702311699933,29.107853454330073,11.38109961052622,-1.4663627565531567,-5.695924610868946,0.18440930470783515,1.917140358690882,5.888350385008325,-3.3091009945309557,8.201525821669591
1103,-1.867284854461992,5.293421904651278,-1.4671176936673371,0.5347547272750891,2.153421515387559,2.98715934066265,4.426657496368141,4.1747733761658825,-0.20563399514327446,2.117357548123232
1105,2.994628437764814,1.5605344575527829,2.1712640599892876,-2.311225860566306,-2.510799860473852,-4.7972587093089665,-0.7552706326204639,3.550205365725771,-2.7132518935797623,0.21180773929575736
1107,5.257560470126258,1.738387004844685,-2.867965367965368,1.4232344748484351,-0.15767723341077183,1.1216646979822333,0.29410729315680495,6.956507865598775,-2.587181636738457,6.338681669366866
1109,9.963646455562145,-2.89798309043593,3.330452213251926,-1.5488479153318622,-0.11015153669829807,-3.5972646503839045,0.7438963951561631,4.138984819498621,-0.4832410431612625,2.584006894840497
1111,-3.4409749715977553,-1.3893098018242862,-2.0491482220226938,-0.07197940281704004,-3.288503627727722,-1.112433795070279,2.28433666687052,1.669404426989911,-2.0322951068301336,2.9979432384358504
1113,-1.3383649781078915,-15.383213041206059,-1.717218143541298,6.316011432412854,-1.6116109825976648,0.715119702216412,0.25524257953541096,1.2711847655493314,7.503069268860145,11.731405393824735
1115,-1.724835571372203,2.7491496816101066,-0.03845388023296332,2.3280394297672835,-2.1732439038336837,-1.1320900199978112,0.995742058026252,5.087426718860731,0.7887426103528541,1.677792764136533
1117,-3.251618641249701,2.7449566870457915,-2.4808371007555503,6.841958810053733,1.6040227739584338,3.599240992984139,10.623317974654013,4.600897210486863,1.276163176573422,4.82029535568898
1119,3.60183405901097,-0.8452341122400465,9.438396467113014,3.1351591109476336,1.0321660276817697,-7.408830171048875,-3.9946625701518816,-2.209789883086698,5.197248199505536,11.882014339481259
1121,0.3017671910239261,-4.555349899948156,-5.96482086611996,-1.492190113750418,-3.124179121902553,3.999906876996838,3.4677552095335287,3.34084198737528,1.9856873860083175,3.168927771438232
1123,0.9108898340891805,-1.7128700779846124,-7.120694674211711,1.3454217438500466,-0.3630048124066559,-0.29013704385744105,4.208883945349425,4.700625851529657,0.9676089342906202,4.202928765759045
1125,-1.7372568063264153,5.639514686080043,2.7410899389328915,-0.6921375749125268,2.662665353654128,4.9042048990997165,6.5727461729964505,4.9557356083647415,3.5447225023255897,0.9550721899431153
1127,0.22366209266713555,-9.086176537629635,0.5437049672474142,-1.2777555756161463,-2.6113093498199307,-1.964162139081526,0.966289616545688,2.8140279171524916,0.0710043893622515,2.922904799293574
1129,1.2788484415893409,-0.10806366359311682,3.3271403878038166,-0.8165239409371533,-4.514370948310481,-5.577351734248172,2.421130327441174,4.286078167032175,1.395193670991648,0.4424102841296327
1131,0.5842190016103059,2.2695108128358,-0.025672976374600035,-1.2733308280095204,1.4337645200378109,-2.3053781733349177,1.3393000044814054,-8.962493603633767,-0.9617920142117607,1.8616872197309418
1133,-2.630080374865771,0.5937511313855399,-1.9216234548248223,-1.3382675067181538,-0.4474669764221525,-0.6615721967243267,1.9079607819312208,0.34180075627675643,0.013297270381603367,-1.042141085082729
2016,0.7874015748031495,14.993640988372093,3.543073823912786,-3.6125734340428775,3.205762456959671,14.169574721018522,-0.8833803573827758,13.240028465891761,-2.193559971271247,5.764464706422299
2020,-75.68049380078932,3.2985217861146285,11.509188096338502,3.496419706387319,4.293227454467687,10.612270767016062,6.308985429255516,-1.227174472854588,-2.881766718149675,-4.409045961056557
2050,2.1984639156516996,-12.404531355960467,44.72224690010534,-12.87281528707106,3.2510669136001287,7.189370454855627,47.7259292268796,-21.937390340751687,12.227821547148682,8.261071212738747
2060,0.534629404617254,12.098138747884942,-5.105121293800539,1.6019996591490089,-1.1350293542074363,13.754100214907815,-2.5057174107586757,7.613462519122896,19.347960005686396,8.60398634161836
2068,,,,,,,,4.749588525746532,-5.423120089786757,-21.735415578867425
2070,14.93408571289585,15.936569743654857,17.906470180220744,-7.565124055649589,-0.8653223465308948,5.131381846441483,-39.12451924622093,-19.61001707055242,8.290280210157617,1.305921119129925
2090,7.760829316626994,7.39669898324581,5.94241692682773,-1.6321408678349845,4.255289551657462,4.840661747046108,2.307981397800197,-3.746418993330089,0.2584030403219737,12.857051864366168
2100,12.97315324328831,8.785239852398524,5.381129413041708,8.003296080753978,2.040913642649373,3.609981774849292,8.901066684707844,9.136467177469456,0.06261621949831127,1.4506494737840145
2110,8.93911926544471,-5.13484788876297,8.196550840502061,-22.517225361040364,6.237882105903565,6.773147041326358,1.9261286194646257,1.330320868386871,-1.1623612747909275,-0.4959428078090907
2122,5.771859985298243,5.930787889979101,7.093742819336486,3.7380937231336535,4.7814669479546,4.567495528069024,3.5877854645153056,2.464392674058965,-0.837481080630245,1.1825983272189335
2130,-1.3949190516575738,4.092992207858894,2.7192880768158805,5.352229014892115,13.561419663044273,2.1741966430708897,0.8756870155533644,-18.29677690713941,1.046756057218851,0.7644336681022893
2150,9.764132898635957,1.0648037369565444,17.038020680532608,1.318867858148044,9.81288331575452,-5.482235107648647,2.6031974373664424,-0.5628601938423665,-4.484102749074693,-1.7692773126552892
2170,5.711739959171244,12.475354006094282,3.0297856194270536,0.5430239195683798,5.389189753470117,12.879249971760984,0.8926069727414643,-2.5155793187214277,-4.09629502089627,4.54920842173984
2180,32.90916939740596,31.822778643084398,6.935305943028015,2.819379568923986,14.21863222441787,-9.25909411145693,13.955705377369155,151.0769681890117,-10.273593817088878,-12.961495467352687
2185,-2.210495699505547,5.846611429785426,0.24487174340652723,12.361845266698703,15.66342350048113,-1.0630430763542245,7.524370114298172,3.7451122375090518,3.9254006365514544,3.31237911025145
2188,2.616477660882634,8.388256440982625,17.38222467907377,-3.9139762440479307,-9.246855089037739,23.714371437143715,3.2303438909637676,-6.8411408166142,1.5181318404196298,18.29789348171701
2195,,,,,,-3.0272882319499717,2.4676596959201462,-6.069890692282213,-15.448053665456468,7.602039849096666
2198,,,,,,7.443653091309521,9.901808443812609,0.6964081583538897,7.49100034355535,3.4462633056335292
2201,2.5561120385828233,1.7490232961944727,-0.08532574882232691,-3.912324087747078,,,,,,
2220,0.8570462994254816,10.491361631974696,1.911774517355783,-4.655259633983038,5.908129061253534,5.605653393686493,4.909057423023904,4.726160393669371,2.704473760407195,-1.1242290400280934
2230,,,,,,4.5142765991386185,17.612942612942614,8.746431352193095,2.670047732696897,8.624146447769867
2232,-5.409775478148387,12.234432234432234,2.3846823324630115,1.0158109486569196,,,,,,
2240,10.772002473849794,5.267629566694987,4.15081286751989,3.152883870253515,2.8268475391186763,17.955997161107167,2.8119912224817725,6.454722274816256,0.08407845166297476,1.3812824116706246
2261,11.699393975402531,8.710048470422404,-4.145540394248353,0.7146366519272856,7.82676456985739,4.4172341463128015,2.115747123202881,2.8163658906185427,5.306400265829162,-0.6392280405319436
2275,,,,,,4.433497536945813,7.665094339622641,1.096854952276639,-0.07429075544411942,-1.6665892229295418
2280,4.866765232913859,10.143976506360696,7.355760439340046,-2.1016829947746394,,,,,,
4001,-7.2087255151360985,-2.49049038758096,1.3064832142825764,5.304239228474294,-0.04941525284137704,5.486980883322347,2.913630008045681,10.633097784423411,10.745893878895155,37.2956430699847
4003,1.463573146162345,1.8965444184183375,4.667425503293396,3.3022206371234644,2.683888440684697,-1.2509919001715084,5.7154223343833,6.049903127456232,0.6802576576193814,3.634005009240916
4005,3.0260114426225044,6.21452497932394,5.8038079323034255,14.364192977651275,-0.4372313675307226,19.735107253451346,3.4593506731188133,9.144898204719834,12.898847856231143,6.579830129326762
4007,0.636067869903553,-13.887819148576794,3.8072111442817294,6.689693744898268,3.0014026735808557,9.285347061382469,2.132680916006514,1.700095510983763,6.742141489542183,9.695807778216112
4009,-28.753052937562746,0.5946434767978632,7.350166467184797,2.5809184388875908,3.55256225883157,2.6597548790437164,3.410557145472161,11.358690959329937,-1.883464054061389,7.6199959695105335
4011,0.018502148304997634,0.08632738633560799,5.912432743253789,-2.708781726872588,3.2386001275510203,-0.8764309569313334,-13.959919761621906,0.8352384617125783,-2.572506060878154,15.810331321137275
4012,0.8195156105789123,10.50291733089214,8.912842682613292,4.395551553196884,0.5297120292786286,17.3184101568683,3.439362899474882,19.883091117533585,-0.3467281290710492,3.1204927970947036
4013,6.098976933660059,-2.4773210641071244,2.0942702707498864,6.181286103386188,7.360407300603662,9.363965249233221,9.38235634101574,10.06385466286833,6.180609114795237,9.757558189677823
4015,-2.75116216254638,-3.480325694091678,3.705116567007216,3.745756786631288,3.613287049521362,6.014666978579486,6.950588419984413,7.3261878300776155,5.431339219799067,0.9203116835671203
4017,-6.7348345436676755,4.4229059000956505,-2.2156490585269304,4.886837243368754,-2.0054345493385104,5.368207194671213,8.77737132917221,8.92217786740195,7.849802179533544,3.3300010384748684
4019,3.389554368537271,0.6820981381446126,1.489377197476338,5.019609153368621,1.885478822087228,5.829340645674449,6.496112718800371,3.9090313168795556,3.2175789061742197,-0.9123990411096526
4021,3.8435066588965117,6.865118612370994,7.934006087769051,3.2979336903577265,11.075150978151887,10.82716363339747,6.948395071349404,6.775272353368914,7.487628513232111,4.1295539418629765
4023,7.697149165798243,1.022475785359124,3.297296015742618,4.261836042621804,-17.0211618430814,12.398375870992902,8.419307252021007,-6.079737365447142,0.41236061967671767,2.2758672430011715
4025,-2.6902928266271458,-0.9480136938389498,2.237946038696018,6.456013095519395,4.550462617356792,5.276145923936169,7.857879124996936,5.934084131130401,1.4408775836412426,3.004260830723505
4027,3.617121640950729,1.9571892838104357,8.534831483331256,2.2352674199173492,1.9426839439106152,5.202245896222481,6.020825491195221,6.002673689954712,1.3086913302093754,5.092409754915224
5001,3.789373031711344,-0.6704512817834937,5.347429925405221,8.830637399927285,-8.459321367745316,-2.8752164641563978,-1.0239228456913827,-5.124192104631406,-0.5413696652530904,1.5757566195583148
5003,12.154190464486,-12.389880703494692,-1.0210093576067172,-2.0594250369951617,5.649832610127596,-11.90633817754096,2.8929569449207264,-0.15884046460835896,2.644568814897939,2.110758606850884
5005,-0.9321179895664926,-1.8789536905293331,-0.5971850794293446,-1.2261981960738078,-0.6039988063264697,0.10666416291558903,4.021654728356178,1.4356078556361211,5.606999447031281,4.733140005461203
5007,0.5224205485415759,21.498208377493043,14.483569566077348,-14.028989824049873,-1.6596457616438731,5.767064805966351,3.337435771134455,22.324597098676723,-3.8536856200398444,6.816565447009918
5009,-0.5165330850026171,1.5821892412698249,0.06875873139497972,-0.11353449316609686,5.2447237744524475,6.000434929214048,4.123834912907327,-12.61884020592881,-1.5311279955612869,7.210313238504576
5011,2.289806209360732,0.3368151984855328,2.977584316204322,-2.5999209467785813,0.2530388533997919,3.240723102712588,0.8584383894016763,0.30551109078435856,-1.740851184125334,1.7740139211136892
5013,-8.474695696594972,-12.032795719619694,-7.357896118671508,-0.9918994875185981,3.57798821649214,1.5959284250282109,9.7039622812585,5.074694712482178,5.932786659587438,6.385743456469278
5015,7.290242350515704,-1.2800222079616985,-0.7382384895600332,-0.021522703693075206,5.5536849465036475,0.20638719562682267,3.102304375129379,6.745436538399891,6.635613433078806,3.856614971415189
5017,1.2634448397849847,-1.1226609130504919,6.322492492645597,1.791485647974988,3.8873552605545556,-33.28708112274974,41.11689618140047,5.590181779648772,-0.648663443116504,6.04734662393594
5019,8.023578176728662,0.3909630012186448,-1.151624548736462,0.4015101712866586,8.150640552000091,-12.15099241968779,-0.5226093136445539,3.4323665745371277,4.34267933058597,9.023070870880241
5021,0.6388534833835919,-3.1295852961618658,4.1662182361733935,2.4574575149142643,0.6868372991122282,-0.9121325875038949,-1.2634345204002562,-2.724887584643266,6.196042359305756,-5.420899641787539
5023,4.709768662988363,3.2976066344964714,4.413494245156565,1.4400053958047618,3.394541162911823,4.165603812128761,5.6193717794643,2.1418370349010525,5.7232891554314405,0.44185996160563507
5025,-0.2299174174174174,4.380849362742793,-3.1223951879970264,-22.256586749761645,21.52428810720268,13.441468937678449,37.41022803705874,16.767459853784086,1.8728870858688302,-2.973385544567598
5027,8.06091281678815,6.145345269654948,2.413999756889772,-1.1329368721336723,1.2108301878364192,-0.18095503432904578,-0.30508615091263314,-2.3206499593913974,5.102174017917699,0.4923474863548061
5029,4.209293547169446,4.749786380354423,4.084871699384653,-1.0429710904201699,-0.9750526551389693,6.698715719683798,5.31540168326485,-1.3203192490684272,-5.986437223158638,1.2247155718999214
5031,8.542880063980448,2.4816335048439586,6.561459086445478,2.409008943317363,-11.956610697718576,1.8101385607014113,5.556463519187909,14.053536706040287,1.884075831720168,3.9630927174328514
5033,4.184664822136757,0.5272486110271926,1.1258144516967357,-2.9784193023420364,0.7266595974638383,-0.12004315182055794,2.7157429583794848,1.496849629069229,1.1732835669377952,-0.24535070718733248
5035,6.232503061066113,1.6049696700775429,8.66250903158347,-0.03218444135488329,5.435365255760746,5.772995494134004,1.7184834789948478,2.674423127622884,1.725422515943005,0.8355954272598869
5037,0.29123783664894465,-15.44069270616705,6.271258693520067,0.05778595632952582,4.380505419210865,-4.074463027672507,-0.7408672570831781,1.3342623334640327,1.8163698769322418,-1.2568419556099935
5039,0.30287647089020586,1.0787603070798977,-2.8411168683578345,2.282031535000608,-1.3904142936401,0.9048007256777393,-2.881803388750441,-1.7880053663594873,-4.022285717694358,-3.39531877338438
5041,6.314482272612035,-0.42802751663204186,0.9563434880558543,4.335152043938547,3.952322413321361,3.017249368857716,-3.3556684707508064,6.269664845864844,2.726339431186296,6.501422324699334
5043,-0.04635395260153833,2.1178121917964923,5.054844579272594,9.843138046012456,-3.8580813752138274,2.759774371457498,4.9920861704500785,2.9156148666764468,2.1640233876735455,-0.762113710829809
5045,8.273490289797875,3.6688421008743646,0.45312286722695627,-3.131104063592665,9.265340577477525,2.3592529252099914,3.882593307827505,10.606250067373097,6.845255788885845,1.621320854968656
5047,7.260804846612189,5.78208447968927,0.7228888013432727,-0.32277541286772665,1.0126061464964513,13.081701232137402,1.7716410692547566,0.4873061180349143,0.6926824813947572,2.4504628220159477
5049,1.0721768064741404,2.3126320923427084,0.21678555822281245,-3.2974126947274236,2.034315160742519,6.356603383760703,-0.24606086768832292,1.3171845248398821,5.540339243669214,1.5403994415103504
5051,2.757730983232188,4.113279247588089,1.812257355403869,-1.4746066036151346,0.1831093794913968,-2.1494070237120106,8.360317380364728,7.380775430765664,2.1586241122544316,0.08797701297862723
5053,3.6147273994984026,1.2248095493966344,-3.0768162244756216,-3.5788503864462298,-2.5788574037307965,5.809176111595466,6.140662577698127,14.213628975522186,0.3610875106202209,-3.505608465608465
5055,-0.4736886230891764,5.001052971485532,2.813377885280074,2.093683186549656,-1.5930581085332935,15.583185010193844,6.17162555198794,6.780898212688394,1.804899733280648,2.609039066692154
5057,-0.9230119549151894,-1.645795065912989,-4.662224732955176,-4.200543838525954,-6.159798909820092,-1.6321555408415094,-1.0445573787545472,-2.4339641893124484,-1.4802678489372558,3.8796320123520327
5059,-0.06132126580002352,0.6532645929206602,-1.5554134668050885,1.5962845702579382,-6.184910303677446,4.66288086951212,1.8869773824081246,8.23633423575705,9.550916070272262,1.254597292619607
5061,-1.2591301028817292,7.744242333727208,-1.814230908786993,-2.4510760568526737,1.8056442344528159,0.6254912782432726,6.192763474994599,4.047391733053699,1.3508025090630122,3.9245588257120385
5063,7.998973273013123,-9.242888600251217,3.1838810457208253,-0.5257360685652215,-0.4262050402158452,4.417119123084373,2.35917117364717,5.182317263203318,4.786585435342007,7.422000748235991
5065,0.5627705627705628,0.360184615049287,-1.9405140679125628,0.9219064915505747,2.4930185604792916,1.441013205719088,-5.349199229571779,5.408991570402748,2.5265774580843074,2.655186822597203
5067,1.9927512754385737,-0.4726770633031486,3.2823232022333246,4.6164178673995355,2.8877169627771235,-2.978161425536394,-5.624272553313212,-1.6755852842809364,-0.34695057655022277,6.306959756971704
5069,12.882945957845656,4.321046295162949,1.7795865902318873,-3.1480909542174853,-4.431538984929747,14.367638748438521,10.840025810939743,30.42274525963233,83.08779299279627,-8.41679557793907
5071,3.2330404330854123,-0.31682009722455634,1.066500156103653,-1.4481829752004844,-2.716062539965144,-0.0956943965614458,2.5768707307476473,6.810750308121841,-0.0220771345645506,-2.6751618611306576
5073,0.3462979104336969,7.227595705387048,2.9264946286781877,-4.526568061602167,-4.898626067582621,-3.2540959282802566,2.5741199641608885,-1.5557619062608203,4.550795769750358,10.401247782739006
5075,-6.7386685422013715,5.581461461619556,-6.11474067231856,-1.2730430349091024,2.54906074494868,-1.0945257972884717,-0.9224637219959266,-2.135518502607669,0.30276426233005405,8.217037776287158
5077,-1.7609015075260606,2.459045353369999,5.441441855653513,10.498948033968148,0.5110295568446391,3.808327280579494,-6.038085512755053,-0.4387377233939785,-0.0899535071760663,0.03743007152178531
5079,9.136938248725924,4.746454814680049,-0.17175996063030116,-2.347880721086463,-3.8010017223289054,4.638528183071636,-1.7926328003618701,3.70177529012426,1.625984860188475,14.310416904191845
5081,-10.020063149585582,-4.105821072831947,-5.352735450794286,-3.443415223519936,-1.8394160583941606,4.7261409025240075,8.575341076228634,-1.9030446846476516,6.825584274585246,-7.579634301812444
5083,-5.285569429886524,-0.0405977187089324,-0.9473639875329426,-1.6127709591886943,1.8661035942173942,4.445090944354541,1.4362396634266648,-3.546052631578948,-1.8733522536869482,1.543129657948659
5085,-2.4807058315890673,-6.17969169464444,5.865245390735965,-3.061600645041116,5.136126224302908,5.590461413406065,8.092591897724784,9.894504160596448,2.31642960277405,3.422021802305316
5087,5.446388164106804,-1.0893927271378536,0.7156900033748855,1.7781063672483763,9.656549186838914,0.03383691559834151,8.654556195539802,1.794648063946121,1.5950206753962783,5.089395114960803
5089,-0.9251584490827955,-1.0892896378048573,-1.3729762057328379,2.704482059633743,-1.149207152496626,0.7175920988075685,9.994620399276508,-19.820773899380757,17.33836688232158,7.993385236305883
5091,84.0850158966101,-2.7999116265977024,0.5706670666489752,2.653929152837546,2.598057184750733,1.9581038113092042,2.760022093851862,-0.0801587788418252,-7.011560032047613,-6.8701017361841545
5093,5.923029429923853,1.8322064195228103,1.3428825662898662,-4.364986316093951,-1.1110315699047892,-3.775391275391275,2.3876650159585173,-1.3688816391310576,2.3185344939974,1.3669880575117905
5095,-2.278517913885083,0.12052002601323335,6.148061188613245,3.3897353558716863,4.1028648378619055,-1.1688921343626122,-3.088468906844558,-0.8087046022643729,2.786287621745671,-0.6318870615382151
