STCNTYBR,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-5.263157894736842,0.0
5017,0.0,0.0,0.0,0.0,0.0,-12.5,0.0,0.0,0.0,0.0
5019,-8.333333333333332,0.0,0.0,0.0,-9.090909090909092,0.0,10.0,9.090909090909092,0.0,0.0
5021,0.0,0.0,-10.0,0.0,11.11111111111111,0.0,-20.0,0.0,0.0,-12.5
5023,0.0,0.0,-10.526315789473683,0.0,0.0,5.88235294117647,5.555555555555555,0.0,0.0,-5.263157894736842
5025,0.0,0.0,0.0,-33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
5027,0.0,0.0,0.0,0.0,0.0,-7.142857142857142,0.0,-7.6923076923076925,0.0,0.0
5029,9.090909090909092,0.0,0.0,0.0,-8.333333333333332,-18.181818181818183,0.0,0.0,11.11111111111111,-10.0
5031,-11.76470588235294,2.2222222222222223,-2.1739130434782608,4.444444444444445,2.127659574468085,-4.166666666666666,-4.3478260869565215,0.0,0.0,2.272727272727273
5033,0.0,0.0,-3.225806451612903,0.0,-3.3333333333333335,-13.793103448275861,0.0,0.0,4.0,0.0
5035,-5.555555555555555,0.0,0.0,-11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0
5037,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664,0.0,0.0,0.0
5041,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.090909090909092,0.0,10.0
5043,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,1.7543859649122806,3.4482758620689653,3.3333333333333335,0.0,-6.451612903225806,-5.172413793103448,-3.6363636363636362,0.0,1.8867924528301887,0.0
5047,-11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,-6.451612903225806,1.7241379310344827,-8.47457627118644,-1.8518518518518516,-5.660377358490567,2.0,1.9607843137254901,-1.9230769230769231,1.9607843137254901,-3.8461538461538463
5053,0.0,0.0,0.0,0.0,-16.666666666666664,0.0,0.0,0.0,0.0,0.0
5055,-4.761904761904762,10.0,-9.090909090909092,0.0,-5.0,0.0,-5.263157894736842,0.0,0.0,-5.555555555555555
5057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0
5059,0.0,-6.666666666666667,0.0,0.0,-7.142857142857142,0.0,7.6923076923076925,0.0,0.0,-7.142857142857142
5061,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,5.263157894736842,-5.0,-5.263157894736842,5.555555555555555,-10.526315789473683,-5.88235294117647,0.0,0.0,6.25,11.76470588235294
5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,0.0,28.57142857142857,-22.22222222222222,0.0,0.0,0.0,-14.285714285714285,0.0,0.0,16.666666666666664
5069,0.0,0.0,-4.166666666666666,0.0,4.3478260869565215,0.0,4.166666666666666,-4.0,0.0,0.0
5071,0.0,0.0,8.333333333333332,0.0,-7.6923076923076925,0.0,0.0,0.0,0.0,-16.666666666666664
5073,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,0.0,0.0,-10.0,0.0,0.0,0.0,-11.11111111111111,0.0,0.0,0.0
5077,0.0,0.0,0.0,0.0,-33.33333333333333,0.0,0.0,0.0,0.0,0.0
5079,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5081,0.0,0.0,-28.57142857142857,0.0,0.0,0.0,0.0,20.0,0.0,-16.666666666666664
5083,0.0,0.0,-7.6923076923076925,0.0,0.0,0.0,0.0,-8.333333333333332,0.0,0.0
5085,0.0,0.0,-5.88235294117647,0.0,-3.125,0.0,-3.225806451612903,0.0,0.0,0.0
5087,0.0,-12.5,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0
5089,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.0,-7.6923076923076925,0.0,-8.333333333333332
5091,0.0,0.0,-12.5,0.0,7.142857142857142,0.0,0.0,-13.333333333333334,0.0,-7.6923076923076925
5093,0.0,0.0,0.0,-4.3478260869565215,9.090909090909092,-8.333333333333332,-4.545454545454546,4.761904761904762,0.0,0.0
5095,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,6.666666666666667,0.0,-12.5,0.0,0.0,0.0,-14.285714285714285,0.0,0.0,-8.333333333333332
5105,0.0,0.0,0.0,0.0,-33.33333333333333,0.0,0.0,0.0,0.0,0.0
5107,0.0,0.0,0.0,0.0,0.0,-9.090909090909092,0.0,0.0,0.0,0.0
5109,0.0,0.0,0.0,0.0,-12.5,0.0,-14.285714285714285,-16.666666666666664,0.0,40.0
5111,-7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6923076923076925,-8.333333333333332
5113,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-11.11111111111111,-12.5,0.0
5115,-6.451612903225806,0.0,0.0,3.4482758620689653,0.0,-6.666666666666667,3.571428571428571,6.896551724137931,0.0,0.0
5117,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0
5119,0.4629629629629629,-0.9216589861751152,-2.3255813953488373,-1.4285714285714286,-9.178743961352657,0.0,-2.127659574468085,-0.5434782608695652,-1.639344262295082,0.0
5121,0.0,0.0,0.0,0.0,-14.285714285714285,0.0,0.0,0.0,0.0,16.666666666666664
5123,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,-7.6923076923076925,0.0,0.0
5125,0.0,3.125,3.0303030303030303,2.941176470588235,2.857142857142857,-8.333333333333332,-6.0606060606060606,3.225806451612903,0.0,0.0
5127,0.0,0.0,0.0,-14.285714285714285,0.0,0.0,-33.33333333333333,0.0,0.0,0.0
5129,-16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,0.0,-1.6129032258064515,1.639344262295082,1.6129032258064515,-3.1746031746031744,0.0,1.639344262295082,1.6129032258064515,-1.5873015873015872,0.0
5133,0.0,0.0,-11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,-5.555555555555555,0.0,0.0,-5.88235294117647,-12.5,-7.142857142857142,-7.6923076923076925,0.0,0.0,0.0
5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,-10.714285714285714,0.0,-8.0,0.0,-4.3478260869565215,-4.545454545454546,-4.761904761904762,-5.0,0.0,0.0
5141,0.0,0.0,0.0,0.0,-23.076923076923077,0.0,10.0,-9.090909090909092,-10.0,0.0
5143,0.0,-1.0204081632653061,-2.0618556701030926,-2.1052631578947367,-3.225806451612903,4.444444444444445,2.127659574468085,2.083333333333333,-1.0204081632653061,-3.0927835051546393
5145,-2.380952380952381,2.4390243902439024,-2.380952380952381,0.0,-7.317073170731707,-5.263157894736842,2.7777777777777777,-2.7027027027027026,0.0,0.0
5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,-9.090909090909092,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0
6001,-3.6544850498338874,1.0344827586206897,0.0,1.3651877133105803,0.0,-4.713804713804714,-1.4134275618374559,1.7921146953405016,-2.464788732394366,0.0
6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6007,-7.4074074074074066,-2.0,0.0,-6.122448979591836,0.0,-2.1739130434782608,-2.2222222222222223,-2.272727272727273,-4.651162790697675,2.4390243902439024
6009,0.0,0.0,0.0,0.0,-13.333333333333334,0.0,-7.6923076923076925,-8.333333333333332,-9.090909090909092,0.0
6011,0.0,0.0,0.0,14.285714285714285,0.0,-12.5,0.0,0.0,0.0,0.0
6013,-3.765690376569038,0.43478260869565216,1.2987012987012987,2.1367521367521367,-1.6736401673640167,-3.404255319148936,-0.4405286343612335,-0.4424778761061947,-2.2222222222222223,-0.9090909090909091
6015,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-25.0,0.0,0.0
6017,-6.521739130434782,6.976744186046512,-2.1739130434782608,0.0,0.0,-4.444444444444445,-6.976744186046512,0.0,0.0,2.5
6019,-6.451612903225806,6.206896551724138,-1.948051948051948,-1.3245033112582782,-2.013422818791946,-3.4246575342465753,-2.8368794326241136,-2.18978102189781,-3.731343283582089,-2.3255813953488373
6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,0.0,0.0,0.0,0.0,-6.666666666666667,3.571428571428571,-6.896551724137931,0.0,-7.4074074074074066,4.0
6025,0.0,0.0,0.0,0.0,-5.0,-15.789473684210526,-6.25,0.0,0.0,0.0
6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
6029,0.0,3.1578947368421053,-3.061224489795918,1.0526315789473684,-4.166666666666666,-2.1739130434782608,-1.1111111111111112,3.3707865168539324,-1.0869565217391304,-1.098901098901099
6031,-11.76470588235294,0.0,-6.666666666666667,0.0,0.0,0.0,-7.142857142857142,0.0,0.0,-7.6923076923076925
6033,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,-7.142857142857142,0.0,-7.6923076923076925,-8.333333333333332
6035,-16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0
6037,-2.796420581655481,1.5535097813578826,1.246458923512748,0.6715165081141579,0.6670372429127293,-0.9387078961899503,-0.6688963210702341,-1.0101010101010102,-0.9070294784580499,-1.887871853546911
6039,-8.695652173913043,-4.761904761904762,5.0,-4.761904761904762,0.0,-15.0,0.0,0.0,-5.88235294117647,0.0
6041,-3.1578947368421053,3.260869565217391,0.0,0.0,4.2105263157894735,-4.040404040404041,-2.1052631578947367,0.0,-1.0752688172043012,-4.3478260869565215
6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,0.0,0.0,0.0,-8.333333333333332,-4.545454545454546,0.0,0.0,-4.761904761904762,-5.0,-5.263157894736842
6047,-2.857142857142857,-2.941176470588235,0.0,-3.0303030303030303,0.0,-3.125,0.0,-6.451612903225806,0.0,0.0
6049,0.0,0.0,0.0,-33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
6051,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0
6053,-2.2222222222222223,0.0,-6.8181818181818175,-2.4390243902439024,-1.25,-1.2658227848101267,-1.282051282051282,1.2987012987012987,-1.282051282051282,0.0
6055,-4.081632653061225,0.0,2.127659574468085,0.0,2.083333333333333,-4.081632653061225,-4.25531914893617,-2.2222222222222223,0.0,-4.545454545454546
6057,0.0,0.0,-3.571428571428571,0.0,3.7037037037037033,-7.142857142857142,0.0,-3.8461538461538463,0.0,0.0
6059,-4.728789986091794,1.6058394160583942,-0.14367816091954022,0.5755395683453237,-0.4291845493562232,-2.0114942528735633,-1.0263929618768328,-2.3703703703703702,0.0,-3.0349013657056148
6061,-4.032258064516129,-3.361344537815126,-0.8695652173913043,-0.8771929824561403,-1.7699115044247788,-1.8018018018018018,-5.5045871559633035,-4.854368932038835,-4.081632653061225,0.0
6063,0.0,0.0,0.0,-11.11111111111111,0.0,0.0,0.0,-12.5,0.0,0.0
6065,-1.4492753623188406,0.5882352941176471,0.0,-2.046783625730994,-0.2985074626865672,-1.7964071856287425,-2.7439024390243905,-2.19435736677116,-0.3205128205128205,-3.858520900321544
6067,-5.416666666666667,1.3215859030837005,1.3043478260869565,0.0,-0.8583690987124464,-2.1645021645021645,0.0,-3.0973451327433628,-1.82648401826484,-1.3953488372093024
6069,0.0,0.0,0.0,-11.11111111111111,12.5,-11.11111111111111,-12.5,0.0,14.285714285714285,0.0
6071,-1.9011406844106464,1.550387596899225,-1.1450381679389312,0.7722007722007722,-1.1494252873563218,-3.875968992248062,-2.0161290322580645,-1.2345679012345678,-0.4166666666666667,-0.41841004184100417
6073,-3.149606299212598,3.089430894308943,0.47318611987381703,-0.6279434850863422,-1.7377567140600316,-2.090032154340836,-1.9704433497536946,-1.1725293132328307,0.0,-1.1864406779661016
6075,0.0,1.824817518248175,1.4336917562724014,2.1201413427561837,0.0,-1.0380622837370241,-2.097902097902098,-1.0714285714285714,0.7220216606498195,-2.867383512544803
6077,0.8403361344537815,0.8333333333333334,-3.3057851239669422,-2.564102564102564,-4.385964912280701,-3.669724770642202,0.9523809523809524,-4.716981132075472,-0.9900990099009901,1.0
6079,-1.2345679012345678,1.25,-1.2345679012345678,-1.25,-1.2658227848101267,-8.974358974358974,-5.633802816901409,0.0,1.4925373134328357,2.941176470588235
6081,-4.678362573099415,0.6134969325153374,0.0,0.6097560975609756,0.6060606060606061,-0.6024096385542169,-0.6060606060606061,-1.8292682926829267,1.2422360248447204,0.0
6083,-2.803738317757009,-1.9230769230769231,0.9803921568627451,0.0,2.912621359223301,-0.9433962264150944,-2.857142857142857,-1.9607843137254901,-4.0,0.0
6085,-3.125,1.1730205278592376,2.898550724637681,1.4084507042253522,0.8333333333333334,-1.1019283746556474,-1.392757660167131,0.847457627118644,1.1204481792717087,0.554016620498615
6087,-7.4074074074074066,4.0,-1.9230769230769231,-1.9607843137254901,0.0,-2.0,0.0,-2.0408163265306123,-2.083333333333333,0.0
6089,0.0,0.0,0.0,-4.081632653061225,-2.127659574468085,-13.043478260869565,-5.0,0.0,-2.631578947368421,-2.7027027027027026
6091,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6093,0.0,0.0,-20.833333333333336,-5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
6095,-1.5151515151515151,3.076923076923077,1.4925373134328357,0.0,-1.4705882352941175,-4.477611940298507,0.0,-6.25,-5.0,-1.7543859649122806
6097,-3.076923076923077,4.761904761904762,0.0,-2.272727272727273,0.7751937984496124,-6.153846153846154,0.0,-1.639344262295082,1.6666666666666667,-2.459016393442623
6099,-2.941176470588235,1.0101010101010102,-3.0,-2.0618556701030926,-2.1052631578947367,-4.301075268817205,0.0,-2.247191011235955,-1.1494252873563218,0.0
6101,0.0,0.0,0.0,0.0,0.0,0.0,-5.263157894736842,0.0,0.0,-5.555555555555555
6103,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0
6107,0.0,-1.4925373134328357,0.0,0.0,-3.0303030303030303,-7.8125,-1.694915254237288,0.0,-3.4482758620689653,-1.7857142857142856
6109,-4.761904761904762,0.0,0.0,-5.0,0.0,0.0,-15.789473684210526,0.0,-6.25,-6.666666666666667
6111,-2.1739130434782608,-0.5555555555555556,2.2346368715083798,-1.092896174863388,-1.1049723756906076,-0.5586592178770949,-3.3707865168539324,-2.3255813953488373,-2.380952380952381,-3.048780487804878
